datetime,year,doy,hour,bt,bx_gsm,by_gsm,bz_gsm,temperature,density,speed,ey,kp,dst,f107,ae
2024-09-13 23:00:00,2024,257,23,8.7,-5.2,5.0,-3.7,62560.0,4.1,447.0,1.65,60,-61,188.1,488
2024-09-14 00:00:00,2024,258,0,7.6,-4.2,3.4,-3.3,95624.0,4.5,441.0,1.46,40,-61,174.4,449
2024-09-14 01:00:00,2024,258,1,8.0,-6.4,3.4,0.4,72510.0,4.1,421.0,-0.17,40,-60,174.4,284
2024-09-14 02:00:00,2024,258,2,7.8,-5.4,4.9,-1.0,67323.0,3.8,428.0,0.43,40,-60,174.4,126
2024-09-14 03:00:00,2024,258,3,7.8,-3.4,5.4,-2.8,65947.0,4.1,447.0,1.25,37,-60,174.4,479
2024-09-14 04:00:00,2024,258,4,7.2,-2.6,6.1,-0.7,61568.0,4.2,445.0,0.31,37,-58,174.4,295
2024-09-14 05:00:00,2024,258,5,6.9,-2.9,5.9,-1.2,58073.0,4.2,439.0,0.53,37,-54,174.4,156
2024-09-14 06:00:00,2024,258,6,6.7,-4.6,4.0,-2.3,38977.0,4.0,414.0,0.95,20,-52,174.4,163
2024-09-14 07:00:00,2024,258,7,6.5,-3.7,1.6,-3.2,42012.0,3.9,408.0,1.31,20,-50,174.4,221
2024-09-14 08:00:00,2024,258,8,7.2,0.3,-3.0,-6.1,51841.0,4.5,425.0,2.59,20,-56,174.4,432
2024-09-14 09:00:00,2024,258,9,7.2,-2.1,0.9,-4.7,54416.0,4.8,411.0,1.93,40,-65,174.4,450
2024-09-14 10:00:00,2024,258,10,7.5,-2.9,-2.2,-5.7,56191.0,5.3,405.0,2.31,40,-64,174.4,600
2024-09-14 11:00:00,2024,258,11,8.1,-1.7,-0.0,-6.6,44357.0,4.5,425.0,2.81,40,-62,174.4,634
2024-09-14 12:00:00,2024,258,12,7.2,-5.0,3.4,-2.0,45029.0,4.0,399.0,0.8,43,-62,174.4,531
2024-09-14 13:00:00,2024,258,13,7.5,-5.5,2.9,-1.9,36126.0,3.3,408.0,0.78,43,-53,174.4,342
2024-09-14 14:00:00,2024,258,14,8.1,-6.4,4.1,2.0,22619.0,2.6,410.0,-0.82,43,-55,174.4,169
2024-09-14 15:00:00,2024,258,15,8.4,-6.7,2.5,4.3,21028.0,2.6,412.0,-1.77,17,-53,174.4,80
2024-09-14 16:00:00,2024,258,16,9.0,-6.9,4.7,2.9,24450.0,2.5,406.0,-1.18,17,-51,174.4,57
2024-09-14 17:00:00,2024,258,17,8.6,-6.1,5.5,1.1,25943.0,2.5,410.0,-0.45,17,-52,174.4,64
2024-09-14 18:00:00,2024,258,18,8.6,-6.5,3.8,-1.1,55747.0,1.7,419.0,0.46,27,-52,174.4,126
2024-09-14 19:00:00,2024,258,19,8.4,-5.1,3.2,-5.8,90026.0,2.4,431.0,2.5,27,-51,174.4,465
2024-09-14 20:00:00,2024,258,20,8.2,-3.9,3.7,-6.0,78047.0,2.8,426.0,2.56,27,-51,174.4,561
2024-09-14 21:00:00,2024,258,21,8.5,-3.2,4.0,-6.6,87013.0,1.8,439.0,2.9,30,-54,174.4,542
2024-09-14 22:00:00,2024,258,22,8.6,-6.9,4.0,-1.6,98736.0,1.6,442.0,0.71,30,-52,174.4,470
2024-09-14 23:00:00,2024,258,23,8.4,-6.4,4.4,1.7,111860.0,1.7,472.0,-0.8,30,-40,174.4,186
2024-09-15 00:00:00,2024,259,0,8.1,-6.9,3.0,2.2,136915.0,1.8,466.0,-1.03,17,-35,174.6,57
2024-09-15 01:00:00,2024,259,1,7.9,-6.2,2.3,3.4,171920.0,2.2,477.0,-1.62,17,-34,174.6,35
2024-09-15 02:00:00,2024,259,2,7.9,-6.2,3.2,-2.6,143045.0,2.2,474.0,1.23,17,-34,174.6,226
2024-09-15 03:00:00,2024,259,3,7.4,-4.1,2.4,-3.1,143745.0,3.0,493.0,1.53,40,-43,174.6,394
2024-09-15 04:00:00,2024,259,4,7.5,-4.2,0.9,-5.1,171837.0,3.5,508.0,2.59,40,-50,174.6,587
2024-09-15 05:00:00,2024,259,5,7.1,-4.4,1.6,-2.4,167912.0,3.4,507.0,1.22,40,-57,174.6,657
2024-09-15 06:00:00,2024,259,6,7.1,-3.4,3.0,-4.8,161258.0,3.5,505.0,2.42,40,-60,174.6,579
2024-09-15 07:00:00,2024,259,7,7.2,-3.9,3.3,-3.0,149650.0,3.2,482.0,1.45,40,-56,174.6,320
2024-09-15 08:00:00,2024,259,8,7.4,-3.7,3.6,-4.3,163320.0,3.7,503.0,2.16,40,-53,174.6,317
2024-09-15 09:00:00,2024,259,9,7.2,-6.3,1.6,1.2,162604.0,3.3,467.0,-0.56,33,-54,174.6,235
2024-09-15 10:00:00,2024,259,10,7.4,-6.8,1.7,-1.3,150819.0,3.4,462.0,0.6,33,-47,174.6,136
2024-09-15 11:00:00,2024,259,11,7.4,-6.0,2.2,1.9,146329.0,3.5,472.0,-0.9,33,-43,174.6,104
2024-09-15 12:00:00,2024,259,12,7.2,-5.4,1.0,-0.6,164051.0,3.6,473.0,0.28,37,-41,174.6,511
2024-09-15 13:00:00,2024,259,13,7.3,-5.0,2.5,-3.6,150059.0,3.7,474.0,1.71,37,-44,174.6,754
2024-09-15 14:00:00,2024,259,14,7.4,-5.9,2.5,-1.5,137299.0,3.6,463.0,0.69,37,-43,174.6,488
2024-09-15 15:00:00,2024,259,15,7.5,-6.8,0.3,0.1,134623.0,3.4,455.0,-0.05,37,-41,174.6,236
2024-09-15 16:00:00,2024,259,16,7.7,-3.6,4.2,-3.3,132784.0,4.0,484.0,1.6,37,-37,174.6,323
2024-09-15 17:00:00,2024,259,17,7.6,-5.2,3.0,-1.8,120663.0,3.7,463.0,0.83,37,-43,174.6,478
2024-09-15 18:00:00,2024,259,18,7.6,-5.2,3.2,-2.5,114344.0,3.9,462.0,1.16,23,-43,174.6,332
2024-09-15 19:00:00,2024,259,19,7.6,-4.5,2.0,-4.8,128066.0,4.1,466.0,2.24,23,-46,174.6,429
2024-09-15 20:00:00,2024,259,20,7.4,-5.4,4.1,-0.4,113140.0,3.6,450.0,0.18,23,-44,174.6,318
2024-09-15 21:00:00,2024,259,21,7.5,-5.9,2.0,1.4,127409.0,4.2,448.0,-0.63,20,-40,174.6,150
2024-09-15 22:00:00,2024,259,22,7.7,-5.9,2.3,-2.4,124020.0,4.2,443.0,1.06,20,-37,174.6,119
2024-09-15 23:00:00,2024,259,23,7.4,-2.4,5.9,1.3,129799.0,4.8,467.0,-0.61,20,-34,174.6,115
2024-09-16 00:00:00,2024,260,0,7.6,-1.0,6.5,-2.1,125318.0,5.0,475.0,1.0,33,-29,170.9,203
2024-09-16 01:00:00,2024,260,1,7.3,-4.3,4.7,-2.1,121578.0,4.8,446.0,0.94,33,-33,170.9,586
2024-09-16 02:00:00,2024,260,2,7.2,-6.3,0.2,-1.0,129640.0,4.4,427.0,0.43,33,-34,170.9,284
2024-09-16 03:00:00,2024,260,3,7.4,-3.7,3.0,3.9,122484.0,5.0,447.0,-1.74,40,-30,170.9,87
2024-09-16 04:00:00,2024,260,4,7.3,-2.4,2.0,-3.4,133321.0,5.3,461.0,1.57,40,-29,170.9,316
2024-09-16 05:00:00,2024,260,5,7.8,-3.2,4.0,-2.0,132719.0,5.6,453.0,0.91,40,-36,170.9,279
2024-09-16 06:00:00,2024,260,6,9.8,-2.8,4.1,-3.0,152371.0,7.4,474.0,1.42,37,-33,170.9,651
2024-09-16 07:00:00,2024,260,7,9.1,-2.1,5.4,-2.0,131813.0,6.7,463.0,0.93,37,-39,170.9,638
2024-09-16 08:00:00,2024,260,8,8.8,-0.8,6.9,-1.3,111460.0,6.5,474.0,0.62,37,-44,170.9,480
2024-09-16 09:00:00,2024,260,9,9.2,-3.2,6.0,-5.4,104140.0,7.2,461.0,2.49,37,-39,170.9,561
2024-09-16 10:00:00,2024,260,10,9.8,-3.3,-0.3,-7.5,166356.0,8.3,474.0,3.56,37,-31,170.9,942
2024-09-16 11:00:00,2024,260,11,9.3,-5.7,1.1,-4.5,173263.0,8.0,452.0,2.03,37,-49,170.9,881
2024-09-16 12:00:00,2024,260,12,8.7,-5.8,-5.0,-2.3,162881.0,7.8,451.0,1.04,37,-53,170.9,759
2024-09-16 13:00:00,2024,260,13,8.4,-5.0,-3.9,2.2,165404.0,7.3,449.0,-0.99,37,-45,170.9,414
2024-09-16 14:00:00,2024,260,14,8.2,-6.7,0.6,-0.2,166920.0,6.8,434.0,0.09,37,-34,170.9,318
2024-09-16 15:00:00,2024,260,15,7.8,-5.5,2.0,2.2,154933.0,6.7,443.0,-0.97,23,-31,170.9,210
2024-09-16 16:00:00,2024,260,16,7.7,-5.5,3.1,0.5,162186.0,6.3,440.0,-0.22,23,-34,170.9,91
2024-09-16 17:00:00,2024,260,17,7.8,-5.4,1.7,4.6,137309.0,6.6,442.0,-2.03,23,-37,170.9,85
2024-09-16 18:00:00,2024,260,18,7.7,-5.4,-0.1,5.3,130484.0,6.4,443.0,-2.35,17,-36,170.9,39
2024-09-16 19:00:00,2024,260,19,7.7,-4.1,1.9,4.4,118250.0,5.8,450.0,-1.98,17,-32,170.9,29
2024-09-16 20:00:00,2024,260,20,8.0,-6.3,3.1,0.3,114025.0,5.6,432.0,-0.13,17,-30,170.9,134
2024-09-16 21:00:00,2024,260,21,8.1,-2.7,6.7,1.4,95941.0,6.5,463.0,-0.65,40,-27,170.9,107
2024-09-16 22:00:00,2024,260,22,8.4,-2.6,7.0,1.3,98629.0,7.1,465.0,-0.6,40,-22,170.9,213
2024-09-16 23:00:00,2024,260,23,12.5,-5.6,9.0,-1.9,140780.0,8.9,478.0,0.91,40,-11,170.9,277
2024-09-17 00:00:00,2024,261,0,16.4,-10.7,1.5,-6.0,316094.0,12.4,519.0,3.11,73,-23,167.0,553
2024-09-17 01:00:00,2024,261,1,17.4,-7.0,5.7,-11.7,229510.0,12.6,540.0,6.32,73,-42,167.0,1199
2024-09-17 02:00:00,2024,261,2,18.2,-7.8,2.2,-12.6,207100.0,9.8,535.0,6.74,73,-80,167.0,839
2024-09-17 03:00:00,2024,261,3,16.0,-6.7,6.9,-11.0,247010.0,10.5,535.0,5.88,70,-102,167.0,585
2024-09-17 04:00:00,2024,261,4,16.1,-3.6,14.3,-4.7,384875.0,8.3,547.0,2.57,70,-120,167.0,793
2024-09-17 05:00:00,2024,261,5,16.9,-5.3,14.6,-6.3,410688.0,6.8,545.0,3.43,70,-119,167.0,701
2024-09-17 06:00:00,2024,261,6,17.3,-5.6,15.0,-6.3,335080.0,6.7,549.0,3.46,53,-120,167.0,667
2024-09-17 07:00:00,2024,261,7,16.1,-2.6,10.1,-8.4,262955.0,9.1,557.0,4.68,53,-114,167.0,776
2024-09-17 08:00:00,2024,261,8,15.6,-1.9,10.5,-9.8,248130.0,9.2,549.0,5.38,53,-121,167.0,698
2024-09-17 09:00:00,2024,261,9,15.0,-2.2,11.2,-8.9,227544.0,9.0,546.0,4.86,63,-120,167.0,633
2024-09-17 10:00:00,2024,261,10,13.8,-3.6,7.9,-8.7,163391.0,8.2,536.0,4.66,63,-119,167.0,1156
2024-09-17 11:00:00,2024,261,11,12.9,-3.7,7.8,-8.6,146590.0,8.1,520.0,4.47,63,-116,167.0,842
2024-09-17 12:00:00,2024,261,12,11.6,-3.6,8.9,-4.1,197634.0,8.9,508.0,2.08,53,-96,167.0,845
2024-09-17 13:00:00,2024,261,13,11.8,-7.7,3.0,-6.7,217011.0,9.2,510.0,3.42,53,-87,167.0,621
2024-09-17 14:00:00,2024,261,14,10.4,-8.9,-3.3,0.6,177122.0,9.6,495.0,-0.3,53,-94,167.0,746
2024-09-17 15:00:00,2024,261,15,10.5,-8.4,-1.3,-3.3,150990.0,8.5,498.0,1.64,43,-91,167.0,464
2024-09-17 16:00:00,2024,261,16,10.2,-9.2,-1.8,-3.9,136287.0,7.6,489.0,1.91,43,-90,167.0,424
2024-09-17 17:00:00,2024,261,17,10.4,-9.2,-2.7,-3.9,118359.0,6.0,493.0,1.92,43,-93,167.0,601
2024-09-17 18:00:00,2024,261,18,9.9,-8.9,-2.3,-3.5,102669.0,4.8,491.0,1.72,33,-91,167.0,608
2024-09-17 19:00:00,2024,261,19,9.2,-7.8,-2.5,-3.6,103697.0,4.7,492.0,1.77,33,-85,167.0,401
2024-09-17 20:00:00,2024,261,20,8.7,-8.5,0.5,-0.2,97392.0,4.3,489.0,0.1,33,-78,167.0,486
2024-09-17 21:00:00,2024,261,21,8.4,-8.3,0.9,-0.1,81828.0,4.7,483.0,0.05,40,-76,167.0,660
2024-09-17 22:00:00,2024,261,22,8.5,-7.3,-0.3,-4.0,70948.0,4.1,487.0,1.95,40,-68,167.0,591
2024-09-17 23:00:00,2024,261,23,7.6,-6.4,-2.8,-2.4,79188.0,5.6,499.0,1.2,40,-60,167.0,353
2024-09-18 00:00:00,2024,262,0,7.6,-5.8,-3.3,-3.4,54684.0,6.0,506.0,1.72,37,-59,164.8,388
2024-09-18 01:00:00,2024,262,1,8.2,-7.5,-2.2,-1.8,76101.0,4.1,483.0,0.87,37,-62,164.8,381
2024-09-18 02:00:00,2024,262,2,8.2,-7.9,-1.5,-0.0,72011.0,3.0,471.0,0.0,37,-62,164.8,236
2024-09-18 03:00:00,2024,262,3,7.8,-6.7,-3.3,0.0,72820.0,3.2,470.0,-0.0,20,-56,164.8,107
2024-09-18 04:00:00,2024,262,4,7.6,-6.7,-3.0,0.8,85027.0,3.2,456.0,-0.36,20,-53,164.8,90
2024-09-18 05:00:00,2024,262,5,7.3,-6.7,-0.6,1.5,77148.0,3.0,461.0,-0.69,20,-50,164.8,54
2024-09-18 06:00:00,2024,262,6,7.2,-6.7,-1.0,-1.3,70427.0,2.8,457.0,0.59,10,-47,164.8,79
2024-09-18 07:00:00,2024,262,7,7.1,-6.2,-1.7,2.3,60991.0,3.4,452.0,-1.04,10,-44,164.8,136
2024-09-18 08:00:00,2024,262,8,7.4,-5.5,-1.8,4.4,41066.0,3.6,452.0,-1.99,10,-41,164.8,72
2024-09-18 09:00:00,2024,262,9,6.7,-5.7,0.3,-1.1,62526.0,4.4,455.0,0.5,20,-37,164.8,69
2024-09-18 10:00:00,2024,262,10,6.9,-4.4,1.4,-3.9,62273.0,3.7,456.0,1.78,20,-33,164.8,59
2024-09-18 11:00:00,2024,262,11,7.3,-5.4,2.8,-1.9,56340.0,3.1,454.0,0.86,20,-33,164.8,119
2024-09-18 12:00:00,2024,262,12,7.4,-5.4,3.1,-3.2,46557.0,2.7,451.0,1.44,20,-36,164.8,347
2024-09-18 13:00:00,2024,262,13,7.3,-6.5,0.5,-0.9,46736.0,2.7,436.0,0.39,20,-35,164.8,225
2024-09-18 14:00:00,2024,262,14,7.2,-6.2,-0.8,-3.3,36877.0,2.5,437.0,1.44,20,-31,164.8,113
2024-09-18 15:00:00,2024,262,15,7.0,-5.7,-2.4,-2.7,35489.0,2.4,436.0,1.18,27,-34,164.8,134
2024-09-18 16:00:00,2024,262,16,6.9,-6.5,-0.8,-1.5,29316.0,2.3,421.0,0.63,27,-39,164.8,238
2024-09-18 17:00:00,2024,262,17,7.0,-6.5,-1.4,0.9,36027.0,2.3,421.0,-0.38,27,-40,164.8,305
2024-09-18 18:00:00,2024,262,18,7.1,-5.8,-3.6,0.8,41783.0,2.6,427.0,-0.34,17,-36,164.8,83
2024-09-18 19:00:00,2024,262,19,7.2,-4.8,-2.5,1.9,49672.0,2.6,434.0,-0.82,17,-34,164.8,63
2024-09-18 20:00:00,2024,262,20,7.0,-5.9,-1.7,2.8,43604.0,2.4,418.0,-1.17,17,-31,164.8,40
2024-09-18 21:00:00,2024,262,21,6.3,-4.4,0.1,-0.4,59776.0,2.5,429.0,0.17,37,-30,164.8,38
2024-09-18 22:00:00,2024,262,22,7.0,-3.2,1.4,-5.6,44083.0,2.5,443.0,2.48,37,-32,164.8,278
2024-09-18 23:00:00,2024,262,23,7.7,-2.0,3.4,-5.5,50756.0,2.8,456.0,2.51,37,-45,164.8,623
2024-09-19 00:00:00,2024,263,0,7.8,-1.5,0.3,-7.4,46943.0,2.8,452.0,3.34,43,-57,162.6,736
2024-09-19 01:00:00,2024,263,1,7.3,-3.7,1.2,-6.0,48092.0,2.5,430.0,2.58,43,-65,162.6,608
2024-09-19 02:00:00,2024,263,2,7.1,-2.6,2.5,-5.3,69690.0,2.7,436.0,2.31,43,-55,162.6,646
2024-09-19 03:00:00,2024,263,3,6.9,-4.1,3.8,-3.3,63604.0,3.2,422.0,1.39,27,-47,162.6,331
2024-09-19 04:00:00,2024,263,4,7.2,-4.8,1.7,-4.7,53527.0,2.7,416.0,1.96,27,-49,162.6,334
2024-09-19 05:00:00,2024,263,5,7.0,-5.7,0.0,-3.7,65318.0,2.6,409.0,1.51,27,-52,162.6,301
2024-09-19 06:00:00,2024,263,6,7.4,-6.1,1.3,-1.7,86111.0,3.0,418.0,0.71,20,-49,162.6,94
2024-09-19 07:00:00,2024,263,7,8.1,-6.0,-2.1,-0.1,85504.0,3.3,425.0,0.04,20,-42,162.6,70
2024-09-19 08:00:00,2024,263,8,8.9,-3.9,-5.5,-3.8,84447.0,4.1,440.0,1.67,20,-37,162.6,143
2024-09-19 09:00:00,2024,263,9,8.0,-4.8,4.1,0.4,65257.0,3.7,434.0,-0.17,33,-36,162.6,393
2024-09-19 10:00:00,2024,263,10,8.0,-1.9,6.8,1.8,88776.0,4.1,463.0,-0.83,33,-30,162.6,216
2024-09-19 11:00:00,2024,263,11,8.7,-2.1,3.4,-7.0,87154.0,3.5,461.0,3.23,33,-28,162.6,378
2024-09-19 12:00:00,2024,263,12,8.9,-2.5,3.2,-7.7,76226.0,3.4,451.0,3.47,37,-37,162.6,1016
2024-09-19 13:00:00,2024,263,13,8.9,-3.8,3.1,-7.4,66230.0,3.1,439.0,3.25,37,-46,162.6,920
2024-09-19 14:00:00,2024,263,14,8.8,-4.0,2.4,-7.2,95258.0,3.2,434.0,3.12,37,-51,162.6,809
2024-09-19 15:00:00,2024,263,15,8.5,-3.9,5.8,-4.8,99209.0,3.4,429.0,2.06,43,-43,162.6,778
2024-09-19 16:00:00,2024,263,16,7.8,-3.9,5.7,-3.4,110125.0,3.4,428.0,1.46,43,-45,162.6,363
2024-09-19 17:00:00,2024,263,17,6.8,-3.3,5.3,-2.1,132995.0,4.2,434.0,0.91,43,-44,162.6,211
2024-09-19 18:00:00,2024,263,18,7.3,-3.9,3.4,-4.4,101498.0,3.2,422.0,1.86,30,-45,162.6,455
2024-09-19 19:00:00,2024,263,19,7.2,-4.8,5.1,-0.4,94036.0,2.5,414.0,0.17,30,-45,162.6,304
2024-09-19 20:00:00,2024,263,20,6.8,-4.8,4.6,0.8,65236.0,2.4,411.0,-0.33,30,-41,162.6,75
2024-09-19 21:00:00,2024,263,21,7.2,-5.5,1.3,-1.0,56781.0,2.5,399.0,0.4,10,-39,162.6,92
2024-09-19 22:00:00,2024,263,22,7.6,-7.3,1.3,0.7,55594.0,2.4,384.0,-0.27,10,-39,162.6,100
2024-09-19 23:00:00,2024,263,23,7.2,-7.0,0.0,0.5,53868.0,2.3,381.0,-0.19,10,-36,162.6,47
2024-09-20 00:00:00,2024,264,0,6.9,-5.1,1.7,3.0,52712.0,2.4,394.0,-1.18,3,-33,155.0,38
2024-09-20 01:00:00,2024,264,1,6.9,-5.3,0.4,3.7,48374.0,2.6,388.0,-1.44,3,-30,155.0,36
2024-09-20 02:00:00,2024,264,2,6.7,-3.6,3.5,1.8,77337.0,3.2,410.0,-0.74,3,-28,155.0,35
2024-09-20 03:00:00,2024,264,3,6.6,-3.9,4.7,1.2,66021.0,3.5,407.0,-0.49,3,-27,155.0,39
2024-09-20 04:00:00,2024,264,4,5.3,-4.4,0.8,0.4,116131.0,4.4,412.0,-0.16,3,-25,155.0,43
2024-09-20 05:00:00,2024,264,5,5.9,-3.5,0.7,3.9,67573.0,4.4,414.0,-1.61,3,-21,155.0,29
2024-09-20 06:00:00,2024,264,6,6.0,-4.3,1.7,2.8,67895.0,4.1,407.0,-1.14,7,-17,155.0,18
2024-09-20 07:00:00,2024,264,7,6.2,-5.5,-0.1,-0.6,57977.0,3.7,395.0,0.24,7,-16,155.0,44
2024-09-20 08:00:00,2024,264,8,6.2,-4.4,3.9,-0.9,68642.0,4.1,405.0,0.36,7,-17,155.0,69
2024-09-20 09:00:00,2024,264,9,6.3,-4.7,3.8,-0.2,72345.0,4.3,405.0,0.08,10,-16,155.0,183
2024-09-20 10:00:00,2024,264,10,5.2,-3.3,2.8,0.8,118277.0,5.2,423.0,-0.34,10,-10,155.0,157
2024-09-20 11:00:00,2024,264,11,4.9,-3.4,2.0,2.0,128876.0,5.3,426.0,-0.85,10,-9,155.0,81
2024-09-20 12:00:00,2024,264,12,5.8,-3.5,3.9,1.0,121332.0,5.5,430.0,-0.43,7,-6,155.0,65
2024-09-20 13:00:00,2024,264,13,5.9,-3.2,4.2,0.8,115801.0,5.5,429.0,-0.34,7,-6,155.0,84
2024-09-20 14:00:00,2024,264,14,5.7,-2.4,-1.6,3.3,131823.0,5.8,434.0,-1.43,7,-9,155.0,69
2024-09-20 15:00:00,2024,264,15,5.6,-3.9,2.7,1.2,118763.0,5.5,421.0,-0.51,7,-13,155.0,65
2024-09-20 16:00:00,2024,264,16,5.9,-4.9,1.6,1.7,111451.0,5.3,415.0,-0.71,7,-15,155.0,77
2024-09-20 17:00:00,2024,264,17,6.1,-4.4,3.9,-0.0,106605.0,5.7,417.0,0.0,7,-16,155.0,92
2024-09-20 18:00:00,2024,264,18,6.1,-4.9,2.7,1.3,105087.0,5.2,412.0,-0.54,13,-19,155.0,145
2024-09-20 19:00:00,2024,264,19,6.0,-4.8,3.1,-0.4,100684.0,4.7,406.0,0.16,13,-15,155.0,111
2024-09-20 20:00:00,2024,264,20,5.9,-5.1,2.0,-1.4,90884.0,3.9,397.0,0.56,13,-15,155.0,89
2024-09-20 21:00:00,2024,264,21,5.9,-4.6,1.1,-3.3,88926.0,4.2,395.0,1.3,33,-16,155.0,173
2024-09-20 22:00:00,2024,264,22,4.9,-3.3,2.4,-2.3,126404.0,5.0,410.0,0.94,33,-16,155.0,457
2024-09-20 23:00:00,2024,264,23,5.2,-4.6,0.2,-1.8,107881.0,4.4,398.0,0.72,33,-15,155.0,222
2024-09-21 00:00:00,2024,265,0,5.4,-4.9,1.0,-1.2,84980.0,3.8,390.0,0.47,13,-12,159.2,55
2024-09-21 01:00:00,2024,265,1,6.0,-4.8,3.4,-1.0,71579.0,4.1,398.0,0.4,13,-10,159.2,53
2024-09-21 02:00:00,2024,265,2,6.0,-4.0,3.9,-1.6,80078.0,4.5,408.0,0.65,13,-12,159.2,82
2024-09-21 03:00:00,2024,265,3,5.8,-5.0,1.8,-0.5,76905.0,3.5,405.0,0.2,20,-13,159.2,139
2024-09-21 04:00:00,2024,265,4,3.4,-2.5,0.0,1.4,119838.0,7.1,436.0,-0.61,20,-11,159.2,92
2024-09-21 05:00:00,2024,265,5,5.0,-3.4,0.2,2.9,126772.0,6.0,427.0,-1.24,20,-10,159.2,25
2024-09-21 06:00:00,2024,265,6,4.7,-4.3,1.1,0.3,123770.0,5.8,420.0,-0.13,17,-10,159.2,37
2024-09-21 07:00:00,2024,265,7,5.5,-5.1,1.5,-1.3,99141.0,4.4,405.0,0.53,17,-12,159.2,81
2024-09-21 08:00:00,2024,265,8,4.1,-2.1,2.0,-0.0,48487.0,12.6,404.0,0.0,17,-5,159.2,201
2024-09-21 09:00:00,2024,265,9,2.9,2.1,1.1,1.7,26540.0,17.2,399.0,-0.68,13,-1,159.2,86
2024-09-21 10:00:00,2024,265,10,5.0,4.2,-2.0,1.3,56305.0,11.8,381.0,-0.5,13,-1,159.2,67
2024-09-21 11:00:00,2024,265,11,5.4,4.8,0.4,1.6,60660.0,12.8,378.0,-0.6,13,0,159.2,64
2024-09-21 12:00:00,2024,265,12,5.7,4.9,-0.2,2.5,64303.0,10.8,372.0,-0.93,10,-1,159.2,66
2024-09-21 13:00:00,2024,265,13,6.5,5.4,-2.2,1.5,51415.0,7.4,361.0,-0.54,10,-1,159.2,65
2024-09-21 14:00:00,2024,265,14,6.4,5.3,-2.1,2.0,45894.0,6.8,357.0,-0.71,10,-2,159.2,58
2024-09-21 15:00:00,2024,265,15,6.7,3.4,-5.5,1.1,49145.0,6.5,369.0,-0.41,10,-4,159.2,67
2024-09-21 16:00:00,2024,265,16,6.7,4.7,-3.4,2.7,48865.0,6.9,368.0,-0.99,10,-4,159.2,57
2024-09-21 17:00:00,2024,265,17,6.5,4.5,-3.6,1.1,58495.0,6.9,377.0,-0.41,10,-4,159.2,84
2024-09-21 18:00:00,2024,265,18,6.8,4.6,-4.1,-0.3,63370.0,5.7,387.0,0.12,17,-6,159.2,112
2024-09-21 19:00:00,2024,265,19,6.8,2.1,-4.4,-2.0,86998.0,6.0,420.0,0.84,17,-3,159.2,281
2024-09-21 20:00:00,2024,265,20,6.4,3.9,-3.5,3.0,80814.0,5.7,408.0,-1.22,17,-6,159.2,149
2024-09-21 21:00:00,2024,265,21,6.3,4.2,-3.6,1.2,74883.0,5.3,403.0,-0.48,10,-4,159.2,64
2024-09-21 22:00:00,2024,265,22,6.6,4.1,-4.4,1.6,83076.0,5.0,408.0,-0.65,10,-2,159.2,43
2024-09-21 23:00:00,2024,265,23,6.7,4.4,-3.5,3.3,72606.0,4.8,405.0,-1.34,10,-2,159.2,39
2024-09-22 00:00:00,2024,266,0,6.7,4.2,-4.5,1.2,76825.0,4.8,405.0,-0.49,10,0,164.0,31
2024-09-22 01:00:00,2024,266,1,6.8,4.0,-4.8,2.5,110300.0,4.0,415.0,-1.04,10,-3,164.0,31
2024-09-22 02:00:00,2024,266,2,6.9,5.2,-3.6,2.4,95710.0,3.5,408.0,-0.98,10,-3,164.0,26
2024-09-22 03:00:00,2024,266,3,6.7,4.3,-4.4,1.7,133686.0,3.7,412.0,-0.7,3,-1,164.0,27
2024-09-22 04:00:00,2024,266,4,6.7,2.6,-5.6,2.0,122040.0,4.4,423.0,-0.85,3,0,164.0,27
2024-09-22 05:00:00,2024,266,5,6.4,4.6,-3.6,2.2,101711.0,4.0,412.0,-0.91,3,0,164.0,43
2024-09-22 06:00:00,2024,266,6,6.0,4.0,-3.0,2.6,81904.0,4.6,414.0,-1.08,7,2,164.0,42
2024-09-22 07:00:00,2024,266,7,6.2,3.4,-3.0,4.1,80987.0,4.7,415.0,-1.7,7,3,164.0,42
2024-09-22 08:00:00,2024,266,8,,,,,73673.0,4.5,403.0,,7,1,164.0,39
2024-09-22 09:00:00,2024,266,9,,,,,74170.0,5.0,397.0,,17,3,164.0,92
2024-09-22 10:00:00,2024,266,10,,,,,81298.0,5.6,392.0,,17,0,164.0,137
2024-09-22 11:00:00,2024,266,11,,,,,76649.0,5.9,392.0,,17,1,164.0,172
2024-09-22 12:00:00,2024,266,12,,,,,87407.0,5.9,388.0,,17,2,164.0,114
2024-09-22 13:00:00,2024,266,13,,,,,88252.0,5.1,379.0,,17,3,164.0,75
2024-09-22 14:00:00,2024,266,14,,,,,93798.0,6.0,404.0,,17,3,164.0,55
2024-09-22 15:00:00,2024,266,15,,,,,98434.0,6.0,413.0,,20,0,164.0,115
2024-09-22 16:00:00,2024,266,16,,,,,94824.0,6.5,393.0,,20,0,164.0,222
2024-09-22 17:00:00,2024,266,17,,,,,80588.0,6.3,380.0,,20,-1,164.0,95
2024-09-22 18:00:00,2024,266,18,,,,,85675.0,5.9,382.0,,13,1,164.0,59
2024-09-22 19:00:00,2024,266,19,6.4,4.6,-2.4,1.9,95501.0,5.8,378.0,-0.72,13,5,164.0,43
